Target Number,Indicator Number,Description,St. Code,State or Union Territory,Value,Processed Value,Final Value,Map Score,Score,Source
8,8.06,"Rioting per 100,000",34,Puducherry,1.68,81.92,81.92,2.46,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",3,Punjab,0.00,100.45,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",8,Rajasthan,0.33,96.82,96.82,2.90,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",11,Sikkim,1.31,86.03,86.03,2.58,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",33,Tamil Nadu,3.09,66.40,66.40,1.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",36,Telangana,1.28,86.40,86.40,2.59,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",16,Tripura,2.61,71.66,71.66,2.15,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",9,Uttar Pradesh,2.24,75.76,75.76,2.27,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",5,Uttarakhand,9.07,0.40,0.40,0.01,orange,NCRB(IPCCrimes-2022)/Census(2011)
8,8.06,"Rioting per 100,000",19,West Bengal,0.54,94.53,94.53,2.84,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",35,Andaman and Nicobar Islands,0.00,100.09,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",37,Andhra Pradesh,0.22,75.59,75.59,2.27,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",12,Arunachal Pradesh,0.29,67.88,67.88,2.04,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",18,Assam,0.14,84.38,84.38,2.53,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",10,Bihar,0.00,99.66,99.66,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",4,Chandigarh,0.00,100.09,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",22,Chhattisgarh,0.02,97.91,97.91,2.94,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.17,81.07,81.07,2.43,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",7,Delhi,0.15,82.83,82.83,2.48,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",30,Goa,0.21,77.17,77.17,2.32,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",24,Gujarat,0.07,92.71,92.71,2.78,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",6,Haryana,0.11,87.34,87.34,2.62,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",2,Himachal Pradesh,0.15,83.86,83.86,2.52,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",1,Jammu and Kashmir,0.13,85.55,85.55,2.57,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",20,Jharkhand,0.05,94.68,94.68,2.84,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",29,Karnataka,0.10,88.42,88.42,2.65,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",32,Kerala,0.11,88.08,88.08,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",35,Ladakh,0.00,100.09,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",31,Lakshadweep,3.10,-245.51,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",23,Madhya Pradesh,0.15,83.52,83.52,2.51,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",27,Maharashtra,0.16,82.44,82.44,2.47,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",14,Manipur,0.58,35.07,35.07,1.05,orange,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",17,Meghalaya,0.27,70.05,70.05,2.10,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",15,Mizoram,0.00,100.09,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",13,Nagaland,0.10,88.82,88.82,2.66,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",21,Odisha,0.00,99.55,99.55,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",34,Puducherry,0.16,82.23,82.23,2.47,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",3,Punjab,0.11,88.04,88.04,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",8,Rajasthan,0.28,69.04,69.04,2.07,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",11,Sikkim,0.49,45.35,45.35,1.36,orange,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",33,Tamil Nadu,0.20,77.54,77.54,2.33,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",36,Telangana,0.34,62.21,62.21,1.87,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",16,Tripura,0.08,90.99,90.99,2.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",9,Uttar Pradesh,0.11,87.99,87.99,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",5,Uttarakhand,0.15,83.52,83.52,2.51,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.07,"Offences promoting enmity between different groups per 100,000",19,West Bengal,0.05,94.84,94.84,2.85,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",37,Andhra Pradesh,0.00,84.61,84.61,2.54,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",18,Assam,0.00,87.77,87.77,2.63,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",4,Chandigarh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",7,Delhi,0.01,77.27,77.27,2.32,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",30,Goa,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",24,Gujarat,0.01,68.44,68.44,2.05,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",6,Haryana,0.00,84.95,84.95,2.55,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",2,Himachal Pradesh,0.01,44.42,44.42,1.33,orange,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",1,Jammu and Kashmir,0.01,68.90,68.90,2.07,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",20,Jharkhand,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",29,Karnataka,0.00,81.26,81.26,2.44,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",32,Kerala,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",23,Madhya Pradesh,0.01,63.23,63.23,1.90,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",27,Maharashtra,0.01,79.63,79.63,2.39,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",15,Mizoram,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",21,Odisha,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",3,Punjab,0.01,44.99,44.99,1.35,orange,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",8,Rajasthan,0.01,61.04,61.04,1.83,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",33,Tamil Nadu,0.02,15.39,15.39,0.46,orange,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",36,Telangana,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",16,Tripura,0.05,-107.70,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",9,Uttar Pradesh,0.01,59.90,59.90,1.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",5,Uttarakhand,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
8,8.08,"Imputation, assertions prejudicial to national integration per 100,000",19,West Bengal,0.00,95.82,95.82,2.87,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",35,Andaman and Nicobar Islands,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",37,Andhra Pradesh,3.14,27.72,27.72,0.83,orange,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",12,Arunachal Pradesh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",18,Assam,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",10,Bihar,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",4,Chandigarh,0.09,97.82,97.82,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",22,Chhattisgarh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,0.17,96.08,96.08,2.88,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",7,Delhi,2.08,52.08,52.08,1.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",30,Goa,0.27,93.70,93.70,2.81,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",24,Gujarat,0.10,97.72,97.72,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",6,Haryana,4.99,-14.61,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",2,Himachal Pradesh,0.10,97.66,97.66,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",1,Jammu and Kashmir,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",20,Jharkhand,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",29,Karnataka,0.74,82.99,82.99,2.49,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",32,Kerala,4.26,2.09,2.09,0.06,orange,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",35,Ladakh,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",31,Lakshadweep,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",23,Madhya Pradesh,0.04,99.08,99.08,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",27,Maharashtra,0.60,86.15,86.15,2.58,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",14,Manipur,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",17,Meghalaya,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",15,Mizoram,0.27,93.72,93.72,2.81,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",13,Nagaland,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",21,Odisha,0.06,98.58,98.58,2.96,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",34,Puducherry,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",3,Punjab,0.11,97.51,97.51,2.93,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",8,Rajasthan,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",11,Sikkim,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",33,Tamil Nadu,0.28,93.56,93.56,2.81,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",36,Telangana,0.59,86.47,86.47,2.59,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",16,Tripura,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",9,Uttar Pradesh,0.01,99.87,99.87,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",5,Uttarakhand,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
1,1.1,"Affray (Physical Conflict) per 100,000",19,West Bengal,0.00,100.00,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",35,Andaman and Nicobar Islands,6.31,100.36,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",37,Andhra Pradesh,27.57,92.26,92.26,2.77,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",12,Arunachal Pradesh,50.66,83.47,83.47,2.50,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",18,Assam,35.00,89.43,89.43,2.68,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",10,Bihar,41.09,87.12,87.12,2.61,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",4,Chandigarh,120.90,56.74,56.74,1.70,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",22,Chhattisgarh,35.38,89.29,89.29,2.68,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,45.92,85.28,85.28,2.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",7,Delhi,1230.94,-365.75,0.00,0.00,red,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",30,Goa,37.57,88.46,88.46,2.65,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",24,Gujarat,21.75,94.48,94.48,2.83,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",6,Haryana,114.95,59.01,59.01,1.77,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",2,Himachal Pradesh,9.75,99.05,99.05,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",1,Jammu and Kashmir,21.18,94.70,94.70,2.84,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",20,Jharkhand,31.68,90.70,90.70,2.72,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",29,Karnataka,34.48,89.63,89.63,2.69,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",32,Kerala,11.80,98.26,98.26,2.95,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",35,Ladakh,7.30,99.98,99.98,3.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",31,Lakshadweep,21.71,94.49,94.49,2.83,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",23,Madhya Pradesh,45.46,85.45,85.45,2.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",27,Maharashtra,82.70,71.28,71.28,2.14,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",14,Manipur,49.33,83.98,83.98,2.52,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",17,Meghalaya,31.18,90.89,90.89,2.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",15,Mizoram,132.70,52.25,52.25,1.57,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",13,Nagaland,23.50,93.81,93.81,2.81,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",21,Odisha,35.48,89.25,89.25,2.68,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",34,Puducherry,40.47,87.35,87.35,2.62,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",3,Punjab,30.61,91.11,91.11,2.73,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",8,Rajasthan,58.88,80.34,80.34,2.41,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",11,Sikkim,4.59,101.01,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",33,Tamil Nadu,24.68,93.36,93.36,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",36,Telangana,44.78,85.71,85.71,2.57,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",16,Tripura,8.27,99.61,99.61,2.99,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",9,Uttar Pradesh,22.83,94.07,94.07,2.82,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",5,Uttarakhand,27.77,92.19,92.19,2.77,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.02,"Theft per 100,000",19,West Bengal,10.15,98.90,98.90,2.97,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",35,Andaman and Nicobar Islands,8.15,85.67,85.67,2.57,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",37,Andhra Pradesh,8.24,85.45,85.45,2.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",12,Arunachal Pradesh,12.14,76.76,76.76,2.30,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",18,Assam,10.00,81.53,81.53,2.45,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",10,Bihar,4.00,94.91,94.91,2.85,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",4,Chandigarh,8.34,85.24,85.24,2.56,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",22,Chhattisgarh,16.65,66.71,66.71,2.00,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",25,Dadra and Nagar Haveli and Daman and Diu,28.17,41.04,41.04,1.23,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",7,Delhi,36.87,21.65,21.65,0.65,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",30,Goa,7.06,88.08,88.08,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",24,Gujarat,5.45,91.67,91.67,2.75,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",6,Haryana,36.46,22.56,22.56,0.68,orange,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",2,Himachal Pradesh,7.17,87.85,87.85,2.64,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",1,Jammu and Kashmir,13.68,73.33,73.33,2.20,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",20,Jharkhand,6.04,90.35,90.35,2.71,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",29,Karnataka,8.88,84.02,84.02,2.52,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",32,Kerala,6.80,88.66,88.66,2.66,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",35,Ladakh,4.74,93.25,93.25,2.80,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",31,Lakshadweep,0.00,103.82,100.00,3.00,green,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",23,Madhya Pradesh,12.29,76.43,76.43,2.29,yellow,NCRB(IPCCrimes-2022)/Census(2011)
6,6.03,"Burgulary per 100,000",27,Maharashtra,12.61,75.72,75.72,2.27,yellow,NCRB(IPCCrimes-2022)/Census(2011)
